Date, Algorithm, GPU, Build time[ms], Exec time [ms], Dict size, Input size, Existing %
08/22/18 12:16:02,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),4.02826,408677,216420,0.985953
08/22/18 12:16:02,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),8.47994,408677,216420,0.985953
08/22/18 12:16:02,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),5.3079,408677,216420,0.985953
08/22/18 12:16:02,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),6.54688,408677,216420,0.985953
08/22/18 12:16:03,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),4.0305,408677,216420,0.985953
08/22/18 12:16:03,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),5.68042,408677,216420,0.985953
08/22/18 12:16:03,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),5.66186,408677,216420,0.985953
08/22/18 12:16:03,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),6.55952,408677,216420,0.985953
08/22/18 12:16:03,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),4.19802,408677,216420,0.985953
08/22/18 12:16:03,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),5.11693,408677,216420,0.985953
08/22/18 12:16:03,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),8.24022,408677,216420,0.985953
08/22/18 12:16:03,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),4.71763,408677,216420,0.985953
08/22/18 12:16:03,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),4.15933,408677,216420,0.985953
08/22/18 12:16:03,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),5.4649,408677,216420,0.985953
08/22/18 12:16:03,Thrust binary search,GeForce GTX 960M,6.04349,9.75395,416290,216420,0.985953
08/22/18 12:16:03,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),4.64934,408677,216420,0.985953
08/22/18 12:16:03,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),5.57645,408677,216420,0.985953
08/22/18 12:16:03,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),6.60781,408677,216420,0.985953
08/22/18 12:16:04,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),6.1423,408677,216420,0.985953
08/22/18 12:16:04,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),7.19597,408677,216420,0.985953
08/22/18 12:16:04,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),6.26515,408677,216420,0.985953
08/22/18 12:16:04,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),7.82803,408677,216420,0.985953
08/22/18 12:16:04,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),5.532,408677,216420,0.985953
08/22/18 12:16:04,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),5.33216,408677,216420,0.985953
08/22/18 12:16:04,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),6.17616,408677,216420,0.985953
08/22/18 12:16:04,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),6.09325,408677,216420,0.985953
08/22/18 12:16:04,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),6.49174,408677,216420,0.985953
08/22/18 12:16:04,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),6.2785,408677,216420,0.985953
08/22/18 12:16:04,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),5.30493,408677,216420,0.985953
08/22/18 12:16:04,Thrust binary search,GeForce GTX 960M,4.48864,9.74326,416290,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),4.13197,408677,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),4.35392,408677,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),4.95546,408677,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),9.01405,408677,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),6.18726,408677,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),5.49363,408677,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),7.00301,408677,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),3.84845,408677,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),6.3696,408677,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),5.23027,408677,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),8.11821,408677,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),5.59802,408677,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),7.74093,408677,216420,0.985953
08/22/18 12:16:05,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),5.50755,408677,216420,0.985953
08/22/18 12:16:06,Thrust binary search,GeForce GTX 960M,5.06922,9.81558,416290,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),7.56902,408677,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),10.4302,408677,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),10.2508,408677,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),8.04342,408677,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),8.77661,408677,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),6.31709,408677,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),5.83363,408677,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),4.21248,408677,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),8.04672,408677,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),6.40422,408677,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),4.14682,408677,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),7.88598,408677,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),6.49578,408677,216420,0.985953
08/22/18 12:16:06,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),5.59046,408677,216420,0.985953
08/22/18 12:16:07,Thrust binary search,GeForce GTX 960M,5.32378,9.8319,416290,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),4.12992,408677,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),4.42963,408677,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),4.63072,408677,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),4.89622,408677,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),4.01149,408677,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),3.76794,408677,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),3.63965,408677,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),4.07734,408677,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),3.79366,408677,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),3.71251,408677,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),3.54851,408677,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),3.69891,408677,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),3.79962,408677,216420,0.985953
08/22/18 12:16:07,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),5.66928,408677,216420,0.985953
08/22/18 12:16:08,Thrust binary search,GeForce GTX 960M,5.03386,9.84851,416290,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),4.43216,408677,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),4.28208,408677,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),4.59568,408677,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),4.60848,408677,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),3.61424,408677,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),4.06806,408677,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),3.71811,408677,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),4.02874,408677,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),4.23776,408677,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),3.71002,408677,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),4.08954,408677,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),4.39846,408677,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),4.0777,408677,216420,0.985953
08/22/18 12:16:08,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),4.44336,408677,216420,0.985953
08/22/18 12:16:09,Thrust binary search,GeForce GTX 960M,5.29277,9.83926,416290,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),4.42528,408677,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),4.39843,408677,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),4.99952,408677,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),4.61638,408677,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),4.05616,408677,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),3.74115,408677,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),5.62941,408677,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),3.70826,408677,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),4.22144,408677,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),3.66701,408677,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),3.91024,408677,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),4.14026,408677,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),3.54682,408677,216420,0.985953
08/22/18 12:16:09,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),3.84675,408677,216420,0.985953
08/22/18 12:16:10,Thrust binary search,GeForce GTX 960M,5.00896,9.83152,416290,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),4.47152,408677,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),4.5729,408677,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),4.59622,408677,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),4.56429,408677,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),4.30499,408677,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),3.5199,408677,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),3.73802,408677,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),3.59984,408677,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),4.43677,408677,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),3.75837,408677,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),3.63216,408677,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),3.59997,408677,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),3.61725,408677,216420,0.985953
08/22/18 12:16:10,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),4.07824,408677,216420,0.985953
08/22/18 12:16:10,Thrust binary search,GeForce GTX 960M,4.95981,9.73354,416290,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),4.28198,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),4.8153,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),4.8168,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),4.77766,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),3.74982,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),5.1319,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),3.7041,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),5.02422,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),3.83792,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),3.52723,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),3.8624,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),4.02621,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),3.96614,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),4.46941,408677,216420,0.985953
08/22/18 12:16:11,Thrust binary search,GeForce GTX 960M,4.88237,9.8049,416290,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),4.91261,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),4.55862,408677,216420,0.985953
08/22/18 12:16:11,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),4.98874,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),4.57658,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),5.08832,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),3.79805,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),5.0071,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),4.03427,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),4.4793,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),3.90349,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),5.15712,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),4.63098,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),4.43926,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),3.95229,408677,216420,0.985953
08/22/18 12:16:12,Thrust binary search,GeForce GTX 960M,5.18566,9.85498,416290,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),4.20195,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),5.85776,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),4.22256,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),4.75466,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),4.11498,408677,216420,0.985953
08/22/18 12:16:12,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),3.78246,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),3.78086,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),3.70685,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),4.21818,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),3.39059,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),3.73043,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),3.38858,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),3.83149,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),4.20813,408677,216420,0.985953
08/22/18 12:16:13,Thrust binary search,GeForce GTX 960M,5.1319,9.8272,416290,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),4.74621,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),4.45091,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),4.56109,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),4.99261,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),3.87741,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),3.83872,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),3.59005,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),3.85318,408677,216420,0.985953
08/22/18 12:16:13,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),3.73194,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),3.57174,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),3.71062,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),3.73789,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),4.01466,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),4.04307,408677,216420,0.985953
08/22/18 12:16:14,Thrust binary search,GeForce GTX 960M,5.12886,9.73024,416290,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),5.73053,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),4.52122,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),4.70278,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),4.6841,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 16> v5,GeForce GTX 960M,-nan(ind),3.68938,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 32> v5,GeForce GTX 960M,-nan(ind),4.20416,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 64> v5,GeForce GTX 960M,-nan(ind),3.41168,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 128> v5,GeForce GTX 960M,-nan(ind),4.09098,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 256> v5,GeForce GTX 960M,-nan(ind),4.41606,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 16> v6,GeForce GTX 960M,-nan(ind),3.96694,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 32> v6,GeForce GTX 960M,-nan(ind),4.68659,408677,216420,0.985953
08/22/18 12:16:14,bplus_tree_gpu<unsigned __int64; 64> v6,GeForce GTX 960M,-nan(ind),4.62902,408677,216420,0.985953
08/22/18 12:16:15,bplus_tree_gpu<unsigned __int64; 128> v6,GeForce GTX 960M,-nan(ind),3.89632,408677,216420,0.985953
08/22/18 12:16:15,bplus_tree_gpu<unsigned __int64; 256> v6,GeForce GTX 960M,-nan(ind),4.15811,408677,216420,0.985953
08/22/18 12:16:15,Thrust binary search,GeForce GTX 960M,4.86109,9.82928,416290,216420,0.985953
08/22/18 12:16:15,bplus_tree_gpu<unsigned __int64; 1024> v3,GeForce GTX 960M,-nan(ind),4.11459,408677,216420,0.985953
08/22/18 12:16:15,bplus_tree_gpu<unsigned __int64; 2048> v3,GeForce GTX 960M,-nan(ind),4.63872,408677,216420,0.985953
08/22/18 12:16:15,bplus_tree_gpu<unsigned __int64; 1024> v4,GeForce GTX 960M,-nan(ind),5.19405,408677,216420,0.985953
08/22/18 12:16:15,bplus_tree_gpu<unsigned __int64; 2048> v4,GeForce GTX 960M,-nan(ind),5.1536,408677,216420,0.985953
